ID_Pesanan,Tanggal_Pemesanan,ID_Produk,Nama_Produk,Kategori,Bahan_Material,Warna_Finishing,Merek_Siri,Berat_Gram,Dimensi_Cm,Stok,Harga_Rupiah,Quantity
ORD-50915,2024-05-11,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Saten,Heritage Series,157.1,11.6,135,47000,1
ORD-50915,2024-05-11,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,244.4,12.9,155,34000,5
ORD-50916,2024-05-12,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,279.8,7.7,126,47000,3
ORD-50918,2024-05-16,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,260.0,7.8,150,36000,7
ORD-50919,2024-05-17,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Perak Saten,Atmobrass Jaya,166.7,7.4,17,47000,1
ORD-50923,2024-05-20,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Heritage Series,208.9,10.0,65,36000,9
ORD-50923,2024-05-20,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,43.6,8.8,112,19000,9
ORD-50925,2024-05-21,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Emas Berkilat,Atmobrass Jaya,492.4,12.1,76,34000,3
ORD-50926,2024-05-21,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Heritage Series,176.2,11.4,192,36000,3
ORD-50929,2024-05-27,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Perak Saten,Heritage Series,20.9,8.7,142,25000,1
ORD-50930,2024-05-30,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Atmobrass Jaya,113.6,14.1,175,32000,7
ORD-50931,2024-05-30,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,244.6,8.1,41,47000,4
ORD-50932,2024-05-30,HW-003,Engsel Jahit,Engsel,Besi,Emas Berkilat,Atmobrass Jaya,104.4,7.3,129,32000,10
ORD-50933,2024-05-31,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Maison Le Forge,216.0,9.2,130,32000,6
ORD-50934,2024-06-01,HW-003,Engsel Jahit,Engsel,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,173.8,8.8,70,32000,10
ORD-50934,2024-06-01,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Hitam Matte,Atmobrass Jaya,86.8,7.9,20,47000,7
ORD-50935,2024-06-02,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,232.3,7.2,184,57000,8
ORD-50935,2024-06-02,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Coklat Gelap,Atmobrass Jaya,209.1,8.2,12,47000,5
ORD-50935,2024-06-02,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,365.3,11.9,199,97000,1
ORD-50936,2024-06-02,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,117.7,9.7,181,28000,3
ORD-50937,2024-06-02,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,144.9,10.1,113,57000,9
ORD-50937,2024-06-02,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,256.0,13.1,62,90000,8
ORD-50939,2024-06-04,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,200.9,7.3,187,57000,7
ORD-50941,2024-06-09,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,107.5,7.7,175,48000,5
ORD-50941,2024-06-09,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,289.1,7.7,169,90000,5
ORD-50943,2024-06-10,HW-003,Engsel Jahit,Engsel,Besi,Coklat Gelap,Atmobrass Jaya,260.1,9.7,102,32000,6
ORD-50944,2024-06-11,HW-003,Engsel Jahit,Engsel,Besi,Coklat Gelap,Atmobrass Jaya,276.1,11.4,145,32000,2
ORD-50945,2024-06-12,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,75.0,8.6,119,48000,3
ORD-50947,2024-06-16,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,47.0,9.1,160,48000,2
ORD-50948,2024-06-16,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,182.2,7.1,163,57000,6
ORD-50948,2024-06-16,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Modern Hardware,252.0,14.5,183,90000,1
ORD-50949,2024-06-19,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,94.7,13.1,143,57000,3
ORD-50950,2024-06-22,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,66.9,5.7,15,48000,2
ORD-50951,2024-06-25,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,278.5,14.9,181,90000,6
ORD-50953,2024-06-28,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,101.1,7.9,191,19000,5
ORD-50955,2024-06-29,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,120.2,10.6,23,210000,9
ORD-50956,2024-06-29,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,120.1,8.1,167,28000,7
ORD-50957,2024-07-02,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,204.5,10.5,112,57000,1
ORD-50958,2024-07-02,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,276.2,12.3,147,210000,7
ORD-50959,2024-07-04,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Emas Matte,Atmobrass Jaya,399.3,9.3,144,34000,3
ORD-50959,2024-07-04,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Maison Le Forge,117.3,13.0,62,36000,6
ORD-50960,2024-07-04,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,373.1,13.8,106,34000,5
ORD-50961,2024-07-05,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Matte,Atmobrass Jaya,301.5,12.1,161,97000,1
ORD-50961,2024-07-05,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Atmobrass Jaya,253.0,14.9,35,32000,8
ORD-50962,2024-07-06,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Saten,Atmobrass Jaya,120.2,8.7,106,19000,5
ORD-50964,2024-07-11,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,91.6,10.5,67,210000,8
ORD-50964,2024-07-11,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Modern Hardware,170.5,7.1,105,36000,2
ORD-50965,2024-07-11,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Modern Hardware,151.0,14.7,127,57000,1
ORD-50967,2024-07-15,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Perak Berkilat (Chrome),Atmobrass Jaya,371.2,10.0,75,34000,4
ORD-50968,2024-07-15,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Perak Saten,Atmobrass Jaya,434.2,9.3,49,34000,7
ORD-50968,2024-07-15,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,384.8,11.2,107,97000,1
ORD-50970,2024-07-17,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,112.7,6.6,48,48000,9
ORD-50970,2024-07-17,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Saten,Atmobrass Jaya,131.0,6.7,197,19000,2
ORD-50971,2024-07-17,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,65.9,5.4,192,19000,5
ORD-50972,2024-07-19,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Maison Le Forge,151.9,9.9,94,210000,9
ORD-50973,2024-07-24,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Hitam Matte,Atmobrass Jaya,41.4,4.4,115,19000,7
ORD-50974,2024-07-28,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,193.6,8.0,124,210000,10
ORD-50976,2024-07-29,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,115.4,11.1,40,210000,7
ORD-50976,2024-07-29,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Maison Le Forge,91.2,5.9,22,19000,3
ORD-50977,2024-07-30,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,32.0,9.8,72,25000,6
ORD-50977,2024-07-30,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Coklat Gelap,Atmobrass Jaya,78.5,7.7,98,19000,5
ORD-50978,2024-07-30,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,118.7,7.7,133,90000,1
ORD-50978,2024-07-30,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Modern Hardware,35.0,8.3,148,48000,4
ORD-50979,2024-07-31,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,197.7,11.7,78,36000,2
ORD-50979,2024-07-31,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,205.7,8.3,23,90000,6
ORD-50980,2024-07-31,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,241.5,10.6,139,36000,8
ORD-50982,2024-08-03,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Maison Le Forge,132.6,12.9,99,32000,3
ORD-50982,2024-08-03,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,299.1,8.6,63,57000,7
ORD-50983,2024-08-04,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,182.2,9.9,131,57000,4
ORD-50983,2024-08-04,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,110.2,4.7,167,28000,9
ORD-50985,2024-08-07,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,112.0,12.5,188,57000,2
ORD-50986,2024-08-09,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,215.1,7.3,111,57000,2
ORD-50987,2024-08-13,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,219.6,9.4,127,90000,10
ORD-50988,2024-08-13,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Modern Hardware,174.5,14.3,60,210000,2
ORD-50994,2024-08-18,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,210.6,9.8,69,210000,8
ORD-50995,2024-08-19,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Saten,Modern Hardware,113.5,11.7,98,47000,5
ORD-50995,2024-08-19,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,198.1,9.3,188,210000,2
ORD-50997,2024-08-21,HW-003,Engsel Jahit,Engsel,Besi,Emas Matte,Atmobrass Jaya,123.6,12.1,132,32000,4
ORD-50999,2024-08-24,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,253.2,10.9,179,90000,7
ORD-51000,2024-08-25,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,172.5,13.6,183,36000,3
ORD-51000,2024-08-25,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Maison Le Forge,43.4,6.7,199,25000,3
ORD-51002,2024-08-26,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,281.2,13.0,197,97000,9
ORD-51003,2024-08-27,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,30.9,6.9,195,25000,2
ORD-51004,2024-08-28,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,108.8,9.8,53,90000,8
ORD-51005,2024-08-28,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,289.9,13.4,190,90000,3
ORD-51006,2024-08-29,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,266.2,9.4,68,210000,9
ORD-51008,2024-08-31,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Heritage Series,80.3,9.9,41,36000,1
ORD-51008,2024-08-31,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,115.8,6.8,15,25000,7
ORD-51009,2024-09-01,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Berkilat (Chrome),Atmobrass Jaya,155.6,13.7,138,47000,4
ORD-51010,2024-09-06,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,148.5,4.0,54,28000,4
ORD-51011,2024-09-07,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,86.0,9.3,152,47000,8
ORD-51012,2024-09-07,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,80.9,6.1,161,28000,4
ORD-51012,2024-09-07,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,104.9,9.8,137,25000,7
ORD-51015,2024-09-10,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,66.9,4.9,100,25000,7
ORD-51018,2024-09-12,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,98.4,4.2,32,48000,6
ORD-51018,2024-09-12,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Atmobrass Jaya,80.2,10.1,31,32000,7
ORD-51024,2024-09-16,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,145.2,7.4,166,36000,8
ORD-51025,2024-09-17,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Hitam Matte,Modern Hardware,209.1,13.3,54,47000,1
ORD-51025,2024-09-17,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Berkilat,Atmobrass Jaya,90.5,9.0,35,19000,5
ORD-51025,2024-09-17,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,172.5,12.9,181,57000,7
ORD-51026,2024-09-18,HW-003,Engsel Jahit,Engsel,Besi,Emas Berkilat,Modern Hardware,226.4,12.1,30,32000,5
ORD-51027,2024-09-19,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Berkilat (Chrome),Heritage Series,237.6,11.3,179,97000,5
ORD-51031,2024-09-22,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,102.4,8.5,70,25000,3
ORD-51031,2024-09-22,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Coklat Gelap,Heritage Series,418.0,10.4,165,34000,1
ORD-51032,2024-09-22,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Modern Hardware,88.0,12.6,133,90000,7
ORD-51032,2024-09-22,HW-003,Engsel Jahit,Engsel,Besi,Emas Berkilat,Atmobrass Jaya,293.4,14.3,36,32000,5
ORD-51033,2024-09-23,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,26.0,8.2,36,25000,4
ORD-51033,2024-09-23,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,107.2,4.7,94,25000,2
ORD-51034,2024-09-24,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,97.7,14.8,66,47000,3
ORD-51034,2024-09-24,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,101.5,12.6,65,57000,8
ORD-51034,2024-09-24,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Atmobrass Jaya,404.9,10.9,52,97000,2
ORD-51035,2024-09-25,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,244.0,11.6,68,97000,4
ORD-51036,2024-09-27,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,252.3,13.1,54,90000,10
ORD-51037,2024-09-27,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,382.6,9.0,148,34000,10
ORD-51038,2024-09-29,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,173.1,8.3,114,90000,1
ORD-51038,2024-09-29,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Emas Matte,Atmobrass Jaya,266.6,8.2,23,34000,9
ORD-51039,2024-09-30,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Matte,Heritage Series,145.7,5.6,122,19000,8
ORD-51040,2024-10-02,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Maison Le Forge,192.2,9.1,96,57000,1
ORD-51041,2024-10-04,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Perak Saten,Atmobrass Jaya,234.1,12.3,153,47000,2
ORD-51041,2024-10-04,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Maison Le Forge,25.5,6.5,74,48000,10
ORD-51041,2024-10-04,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Perak Saten,Maison Le Forge,487.7,8.3,164,97000,1
ORD-51042,2024-10-06,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,105.9,8.1,166,36000,10
ORD-51043,2024-10-09,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,89.4,10.7,60,36000,5
ORD-51045,2024-10-10,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Saten,Atmobrass Jaya,35.0,4.5,15,48000,6
ORD-51046,2024-10-12,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,79.5,6.1,142,25000,1
ORD-51049,2024-10-13,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,202.3,10.5,169,210000,1
ORD-51050,2024-10-16,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Maison Le Forge,217.0,13.5,101,57000,5
ORD-51051,2024-10-16,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Matte,Atmobrass Jaya,141.2,4.4,171,25000,8
ORD-51052,2024-10-17,HW-003,Engsel Jahit,Engsel,Besi,Perak Saten,Atmobrass Jaya,102.4,12.0,37,32000,9
ORD-51052,2024-10-17,HW-003,Engsel Jahit,Engsel,Besi,Coklat Gelap,Atmobrass Jaya,160.9,7.9,102,32000,8
ORD-51053,2024-10-21,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,121.8,6.3,184,25000,7
ORD-51054,2024-10-23,HW-003,Engsel Jahit,Engsel,Besi,Emas Matte,Atmobrass Jaya,217.6,10.1,90,32000,3
ORD-51056,2024-10-27,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,153.5,15.0,134,210000,3
ORD-51057,2024-10-27,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,133.8,12.9,105,210000,5
ORD-51058,2024-10-28,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,206.2,11.7,111,34000,5
ORD-51058,2024-10-28,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,85.9,10.7,93,36000,8
ORD-51059,2024-10-31,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,73.5,5.6,113,48000,4
ORD-51060,2024-10-31,HW-003,Engsel Jahit,Engsel,Besi,Coklat Gelap,Atmobrass Jaya,207.5,13.9,153,32000,4
ORD-51060,2024-10-31,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,240.5,8.9,121,210000,7
ORD-51061,2024-10-31,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Emas Matte,Atmobrass Jaya,208.4,8.1,13,34000,3
ORD-51062,2024-11-02,HW-003,Engsel Jahit,Engsel,Besi,Emas Berkilat,Atmobrass Jaya,116.8,7.2,58,32000,3
ORD-51063,2024-11-03,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,154.8,12.1,200,36000,6
ORD-51063,2024-11-03,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,281.6,8.0,151,57000,5
ORD-51065,2024-11-05,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Matte,Atmobrass Jaya,94.3,7.4,84,47000,10
ORD-51066,2024-11-06,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Modern Hardware,148.7,12.1,71,57000,1
ORD-51067,2024-11-06,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Saten,Atmobrass Jaya,148.3,7.0,123,19000,8
ORD-51069,2024-11-11,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Matte,Atmobrass Jaya,159.6,14.7,186,47000,2
ORD-51071,2024-11-14,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Coklat Gelap,Atmobrass Jaya,133.3,9.2,83,47000,4
ORD-51071,2024-11-14,HW-003,Engsel Jahit,Engsel,Besi,Hitam Matte,Atmobrass Jaya,178.2,11.8,120,32000,9
ORD-51071,2024-11-14,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Emas Matte,Atmobrass Jaya,113.9,4.7,108,19000,9
ORD-51072,2024-11-15,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,282.8,11.6,169,36000,9
ORD-51072,2024-11-15,HW-005,Engsel Tombak,Engsel,Gangsa Antik,Perak Saten,Atmobrass Jaya,215.3,8.5,16,47000,7
ORD-51073,2024-11-16,HW-006,Handle Arsip Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,173.7,14.6,159,36000,2
ORD-51073,2024-11-16,HW-002,Bintang,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,138.1,7.3,66,25000,10
ORD-51074,2024-11-16,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Hitam Matte,Heritage Series,195.6,14.5,66,210000,5
ORD-51075,2024-11-17,HW-008,Handle Laci,Pemegang & Tombol,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,95.0,10.9,83,57000,2
ORD-51075,2024-11-17,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Perak Berkilat (Chrome),Atmobrass Jaya,62.9,4.6,14,28000,4
ORD-51076,2024-11-19,HW-010,Hanger Kapstok,Aksesori & Plat,Besi,Perak Berkilat (Chrome),Atmobrass Jaya,139.4,7.6,144,19000,2
ORD-51076,2024-11-19,HW-001,Accecoris Katak,Aksesori & Plat,Kuningan (Brass),Hitam Matte,Atmobrass Jaya,70.2,9.3,41,28000,6
ORD-51077,2024-11-22,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,209.0,8.8,198,97000,1
ORD-51077,2024-11-22,HW-007,Handle Kuningan,Pemegang & Tombol,Kuningan (Brass),Coklat Gelap,Heritage Series,281.4,13.4,182,210000,10
ORD-51079,2024-11-23,HW-011,Kotak Kuningan,Aksesori & Plat,Kuningan (Brass),Coklat Gelap,Atmobrass Jaya,116.1,5.0,66,48000,2
ORD-51080,2024-11-23,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Hitam Matte,Atmobrass Jaya,277.3,11.6,45,34000,9
ORD-51081,2024-11-23,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,135.5,9.2,26,90000,10
ORD-51081,2024-11-23,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Perak Saten,Atmobrass Jaya,101.9,13.2,62,90000,2
ORD-51082,2024-11-26,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Coklat Gelap,Atmobrass Jaya,425.0,10.9,43,34000,4
ORD-51084,2024-11-30,HW-013,Roda Troli Kuningan,Roda & Kaki Perabot,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,327.5,9.5,59,97000,3
ORD-51084,2024-11-30,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Berkilat,Atmobrass Jaya,176.8,8.3,136,90000,8
ORD-51084,2024-11-30,HW-004,Engsel Kepala Antiq,Engsel,Gangsa Antik,Emas Berkilat,Atmobrass Jaya,253.4,9.4,20,47000,1
ORD-51085,2024-12-01,HW-012,Roda Troli Alumunium,Roda & Kaki Perabot,Aluminium,Emas Berkilat,Modern Hardware,354.4,9.6,195,34000,3
ORD-51085,2024-12-01,HW-009,Handle Peti,Pemegang & Tombol,Kuningan (Brass),Emas Matte,Atmobrass Jaya,278.5,9.4,43,90000,10
